order_id,customer_id,order_date,amount,status
O4418,C281,2024-12-24,641.65,pending
O4419,C405,2024-01-24,436.01,cancelled
O4420,C204,2024-05-30,447.23,cancelled
O4421,C160,2024-06-22,955.28,processing
O4422,C384,2024-10-07,309.78,processing
O4423,C453,2024-06-16,21.18,processing
O4424,C147,2024-07-25,771.65,completed
O4425,C423,2024-07-14,82.48,pending
O4426,C138,2024-05-20,765.78,cancelled
O4427,C499,2024-08-15,742.26,shipped
O4428,C331,2024-07-12,909.14,processing
O4429,C291,2024-03-26,519.21,shipped
O4430,C220,2024-03-11,583.59,shipped
O4431,C441,2024-08-04,709.79,shipped
O4432,C429,2024-08-16,34.0,cancelled
O4433,C331,2024-01-23,882.76,shipped
O4434,C100,2024-02-11,829.33,completed
O4435,C443,2024-04-08,38.27,processing
O4436,C311,2024-05-09,960.51,pending
O4437,C476,2024-11-23,219.32,processing
O4438,C348,2024-02-07,978.03,cancelled
O4439,C337,2024-01-31,695.74,pending
O4440,C445,2024-11-13,163.52,cancelled
O4441,C375,2024-10-17,782.44,pending
O4442,C217,2024-08-14,13.41,pending
O4443,C240,2024-09-27,158.37,completed
O4444,C148,2024-07-28,441.37,cancelled
O4445,C234,2024-10-15,559.98,shipped
O4446,C482,2024-04-10,273.83,processing
O4447,C104,2024-05-05,131.07,processing
O4448,C241,2024-11-13,959.36,processing
O4449,C253,2024-04-19,110.63,completed
O4450,C153,2024-09-26,215.44,cancelled
O4451,C311,2024-05-03,150.8,completed
O4452,C467,2024-11-10,345.09,processing
O4453,C143,2024-02-23,177.96,cancelled
O4454,C178,2024-02-03,703.55,processing
O4455,C357,2024-06-05,158.89,processing
O4456,C273,2024-09-07,824.17,pending
O4457,C349,2024-04-22,884.85,processing
O4458,C300,2024-05-03,247.84,processing
O4459,C167,2024-07-11,772.08,completed
O4460,C101,2024-08-11,763.32,pending
O4461,C388,2024-06-28,455.64,shipped
O4462,C289,2024-09-25,527.26,shipped
O4463,C158,2024-03-19,838.36,completed
O4464,C209,2024-01-11,585.85,processing
O4465,C389,2024-12-29,415.64,pending
O4466,C474,2024-05-06,868.96,completed
O4467,C183,2024-08-03,793.39,completed
O4468,C274,2024-04-30,131.6,completed
O4469,C477,2024-03-26,581.34,cancelled
O4470,C107,2024-02-15,562.56,shipped
O4471,C194,2024-04-27,178.41,processing
O4472,C437,2024-02-25,232.88,pending
O4473,C461,2024-05-03,246.43,completed
O4474,C350,2024-05-02,360.27,cancelled
O4475,C492,2024-09-11,791.48,cancelled
O4476,C292,2024-09-27,792.06,shipped
O4477,C440,2024-06-03,393.67,processing
O4478,C164,2024-09-03,639.01,pending
O4479,C475,2024-07-08,402.69,processing
O4480,C178,2024-09-05,914.36,shipped
O4481,C449,2024-02-17,627.26,pending
O4482,C331,2024-09-11,482.55,processing
O4483,C271,2024-01-11,945.88,cancelled
O4484,C364,2024-08-11,441.66,shipped
O4485,C405,2024-07-12,495.37,shipped
O4486,C171,2024-09-24,810.1,processing
O4487,C192,2024-07-03,865.97,cancelled
O4488,C298,2024-03-03,871.29,cancelled
O4489,C265,2024-09-07,573.62,cancelled
O4490,C421,2024-05-02,545.65,pending
O4491,C290,2024-01-27,605.49,completed
O4492,C199,2024-10-02,833.14,pending
O4493,C232,2024-03-26,115.85,pending
O4494,C182,2024-08-05,54.68,processing
O4495,C490,2024-09-30,623.36,processing
O4496,C500,2024-01-11,264.97,shipped
O4497,C438,2024-06-03,438.74,processing
O4498,C262,2024-08-26,142.43,pending
O4499,C427,2024-12-29,698.79,pending
O4500,C229,2024-05-23,717.63,shipped
O4501,C103,2024-07-29,212.11,shipped
O4502,C382,2024-04-10,662.21,cancelled
O4503,C383,2024-12-16,198.04,cancelled
O4504,C430,2024-10-20,457.35,processing
O4505,C117,2024-05-02,394.34,cancelled
O4506,C365,2024-07-27,952.94,cancelled
O4507,C226,2024-12-11,320.04,cancelled
O4508,C175,2024-07-27,502.05,processing
O4509,C135,2024-11-27,856.35,cancelled
O4510,C261,2024-07-09,378.97,shipped
O4511,C490,2024-11-12,59.52,cancelled
O4512,C402,2024-09-21,860.83,processing
O4513,C491,2024-09-04,514.1,processing
O4514,C109,2024-04-18,820.8,pending
O4515,C419,2024-04-11,837.41,cancelled
O4516,C109,2024-01-21,387.66,pending
O4517,C487,2024-04-02,26.15,shipped
O4518,C189,2024-01-31,245.42,pending
O4519,C362,2024-06-22,487.47,pending
O4520,C196,2024-08-24,854.42,pending
O4521,C316,2024-07-29,155.92,pending
O4522,C284,2024-07-30,286.84,completed
O4523,C298,2024-08-25,951.56,completed
O4524,C155,2024-01-15,472.13,pending
O4525,C413,2024-11-16,810.74,cancelled
O4526,C212,2024-06-17,74.15,completed
O4527,C249,2024-10-25,538.7,pending
O4528,C110,2024-02-17,600.08,pending
O4529,C108,2024-10-05,371.33,cancelled
O4530,C203,2024-06-02,710.74,shipped
O4531,C293,2024-09-26,62.62,shipped
O4532,C366,2024-01-10,542.8,processing
O4533,C499,2024-11-22,152.41,pending
O4534,C370,2024-06-27,594.06,completed
O4535,C410,2024-03-07,470.67,cancelled
O4536,C312,2024-02-12,902.45,processing
O4537,C238,2024-10-06,50.77,pending
O4538,C474,2024-02-01,100.75,shipped
O4539,C173,2024-05-18,11.94,shipped
O4540,C274,2024-05-29,309.77,completed
O4541,C292,2024-12-22,815.56,processing
O4542,C163,2024-07-02,502.21,processing
O4543,C434,2024-11-25,530.78,pending
O4544,C487,2024-11-29,599.37,shipped
O4545,C411,2024-09-30,925.95,processing
O4546,C279,2024-10-23,607.05,completed
O4547,C458,2024-03-10,228.52,cancelled
O4548,C340,2024-06-02,739.73,cancelled
O4549,C419,2024-11-23,589.65,pending
O4550,C340,2024-09-21,402.73,completed
O4551,C283,2024-12-23,307.2,cancelled
O4552,C386,2024-11-05,713.99,cancelled
O4553,C408,2024-11-18,985.52,completed
O4554,C473,2024-02-24,852.72,shipped
O4555,C303,2024-10-05,474.71,processing
O4556,C324,2024-09-27,859.52,pending
O4557,C171,2024-02-12,991.66,pending
O4558,C434,2024-06-30,99.0,cancelled
O4559,C486,2024-10-27,156.49,cancelled
O4560,C200,2024-06-22,654.54,shipped
O4561,C184,2024-05-16,948.5,completed
O4562,C227,2024-08-18,651.09,processing
O4563,C241,2024-10-27,293.63,completed
O4564,C463,2024-11-22,449.18,cancelled
O4565,C405,2024-10-03,495.93,processing
O4566,C256,2024-03-22,250.73,cancelled
O4567,C461,2024-01-25,422.56,cancelled
O4568,C324,2024-09-25,740.56,pending
O4569,C391,2024-12-23,927.27,processing
O4570,C355,2024-04-05,174.2,pending
O4571,C279,2024-04-16,570.81,shipped
O4572,C232,2024-06-05,161.47,completed
O4573,C178,2024-06-01,37.27,processing
O4574,C184,2024-02-11,841.32,processing
O4575,C125,2024-09-25,623.45,completed
O4576,C390,2024-05-21,127.04,shipped
O4577,C123,2024-11-19,588.78,shipped
O4578,C427,2024-05-29,812.86,pending
O4579,C451,2024-09-26,582.5,cancelled
O4580,C254,2024-11-19,524.87,processing
O4581,C304,2024-10-24,523.12,completed
O4582,C351,2024-06-04,871.73,completed
O4583,C447,2024-02-07,555.55,cancelled
O4584,C277,2024-03-21,923.96,completed
O4585,C138,2024-03-30,311.51,processing
O4586,C199,2024-01-01,881.01,pending
O4587,C315,2024-04-26,56.66,processing
O4588,C485,2024-11-08,215.35,pending
O4589,C440,2024-04-30,361.23,completed
O4590,C214,2024-09-25,889.62,cancelled
O4591,C136,2024-07-17,868.72,processing
O4592,C329,2024-04-12,769.58,shipped
O4593,C106,2024-12-23,47.52,pending
O4594,C331,2024-05-24,97.84,pending
O4595,C415,2024-10-20,291.05,completed
O4596,C342,2024-04-13,128.69,completed
O4597,C368,2024-12-08,995.71,shipped
O4598,C439,2024-06-08,269.48,completed
O4599,C116,2024-07-17,627.23,shipped
O4600,C147,2024-06-07,447.19,shipped
O4601,C450,2024-10-10,641.42,pending
O4602,C371,2024-12-16,833.94,processing
O4603,C460,2024-04-12,96.13,shipped
O4604,C273,2024-02-11,524.68,shipped
O4605,C326,2024-03-28,651.8,processing
O4606,C195,2024-08-18,356.39,shipped
O4607,C293,2024-02-05,368.74,completed
O4608,C235,2024-12-31,184.11,shipped
O4609,C227,2024-11-08,52.22,pending
O4610,C138,2024-06-01,860.37,shipped
O4611,C233,2024-11-07,196.28,shipped
O4612,C218,2024-12-10,259.1,shipped
O4613,C486,2024-06-15,77.17,pending
O4614,C331,2024-02-14,452.17,pending
O4615,C399,2024-10-05,407.61,pending
O4616,C239,2024-05-14,224.12,pending
O4617,C142,2024-04-17,487.11,processing
O4618,C496,2024-11-28,925.64,completed
O4619,C305,2024-07-20,271.53,cancelled
O4620,C293,2024-07-24,20.15,pending
O4621,C277,2024-11-22,972.03,pending
O4622,C161,2024-11-03,157.65,processing
O4623,C124,2024-03-06,735.89,cancelled
O4624,C151,2024-01-31,294.17,pending
O4625,C328,2024-03-03,816.99,cancelled
O4626,C295,2024-10-12,696.56,cancelled
O4627,C207,2024-05-05,945.27,completed
O4628,C129,2024-09-14,757.59,completed
O4629,C348,2024-07-28,537.32,pending
O4630,C295,2024-06-05,575.44,processing
O4631,C234,2024-04-23,92.14,completed
O4632,C494,2024-02-28,567.39,pending
O4633,C188,2024-05-15,625.45,pending
O4634,C101,2024-10-11,362.62,cancelled
O4635,C442,2024-12-12,393.76,shipped
O4636,C366,2024-05-16,126.86,pending
O4637,C469,2024-02-15,558.64,shipped
O4638,C329,2024-10-05,153.6,cancelled
O4639,C132,2024-12-25,65.52,shipped
O4640,C306,2024-08-08,99.43,shipped
O4641,C426,2024-05-09,614.05,shipped
O4642,C260,2024-09-01,614.17,shipped
O4643,C360,2024-10-26,672.17,shipped
O4644,C316,2024-02-01,940.78,processing
O4645,C268,2024-07-02,446.63,processing
O4646,C191,2024-09-25,413.18,processing
O4647,C251,2024-05-28,526.05,pending
O4648,C169,2024-02-02,830.36,shipped
O4649,C314,2024-09-04,761.48,completed
O4650,C359,2024-08-27,932.75,shipped
O4651,C484,2024-01-12,762.88,completed
O4652,C290,2024-08-19,381.19,processing
O4653,C497,2024-04-05,647.62,shipped
O4654,C201,2024-11-25,628.61,cancelled
O4655,C425,2024-10-11,496.69,completed
O4656,C452,2024-08-05,120.11,completed
O4657,C445,2024-03-24,259.35,cancelled
O4658,C340,2024-01-23,958.64,processing
O4659,C394,2024-04-21,307.62,processing
O4660,C168,2024-04-02,881.0,cancelled
O4661,C402,2024-12-09,213.64,processing
O4662,C151,2024-03-12,347.23,cancelled
O4663,C477,2024-08-10,156.16,shipped
O4664,C120,2024-03-16,653.37,completed
O4665,C174,2024-05-29,927.17,processing
O4666,C472,2024-05-22,810.56,completed
O4667,C121,2024-01-03,337.43,shipped
O4668,C215,2024-05-15,758.6,completed
O4669,C270,2024-05-27,865.11,shipped
O4670,C298,2024-02-06,671.16,pending
O4671,C102,2024-03-22,193.53,shipped
O4672,C343,2024-03-13,181.46,cancelled
O4673,C381,2024-05-28,62.28,processing
O4674,C434,2024-02-24,408.86,processing
O4675,C423,2024-06-09,512.01,pending
O4676,C167,2024-08-12,761.99,shipped
O4677,C354,2024-04-06,378.52,pending
O4678,C151,2024-04-17,151.7,processing
O4679,C187,2024-10-05,419.12,completed
O4680,C282,2024-01-10,450.99,pending
O4681,C469,2024-01-15,309.94,pending
O4682,C341,2024-06-23,680.71,pending
O4683,C202,2024-11-17,811.25,processing
O4684,C449,2024-12-02,269.91,processing
O4685,C344,2024-03-22,50.72,shipped
O4686,C128,2024-10-16,706.48,processing
O4687,C327,2024-07-26,582.73,processing
O4688,C285,2024-10-22,986.13,processing
O4689,C271,2024-11-23,98.69,completed
O4690,C327,2024-05-11,111.62,pending
O4691,C109,2024-09-03,933.57,shipped
O4692,C384,2024-10-07,393.86,shipped
O4693,C144,2024-09-20,905.82,shipped
O4694,C420,2024-08-23,500.04,cancelled
O4695,C226,2024-09-10,920.47,shipped
O4696,C147,2024-09-25,143.68,processing
O4697,C103,2024-02-14,491.22,pending
O4698,C100,2024-02-14,289.48,shipped
O4699,C101,2024-01-06,38.31,processing
O4700,C343,2024-07-08,776.46,shipped
O4701,C140,2024-12-02,773.78,processing
O4702,C166,2024-08-10,242.32,completed
O4703,C367,2024-02-15,168.03,pending
O4704,C145,2024-03-31,654.16,completed
O4705,C194,2024-10-05,468.54,pending
O4706,C491,2024-04-24,532.54,shipped
O4707,C421,2024-01-09,178.68,shipped
O4708,C235,2024-09-07,204.4,processing
O4709,C423,2024-12-13,256.08,pending
O4710,C399,2024-07-29,423.95,cancelled
O4711,C145,2024-10-21,71.5,processing
O4712,C248,2024-06-05,275.73,processing
O4713,C109,2024-06-14,179.35,cancelled
O4714,C109,2024-12-15,788.07,pending
O4715,C311,2024-11-02,866.93,shipped
O4716,C406,2024-11-07,901.81,pending
O4717,C248,2024-07-13,693.68,processing
O4718,C329,2024-03-31,176.41,cancelled
O4719,C165,2024-12-26,448.02,completed
O4720,C326,2024-07-30,312.61,shipped
O4721,C151,2024-01-18,27.47,shipped
O4722,C280,2024-02-10,854.85,pending
O4723,C460,2024-09-26,547.58,pending
O4724,C250,2024-09-03,202.62,shipped
O4725,C354,2024-02-17,617.68,processing
O4726,C429,2024-08-22,287.82,shipped
O4727,C137,2024-11-13,260.19,pending
O4728,C245,2024-09-18,561.5,shipped
O4729,C178,2024-03-11,887.25,completed
O4730,C197,2024-03-07,877.27,processing
O4731,C226,2024-08-11,197.46,cancelled
O4732,C314,2024-06-27,915.68,completed
O4733,C385,2024-08-13,942.35,shipped
O4734,C284,2024-11-06,917.09,pending
O4735,C170,2024-05-26,289.31,completed
O4736,C204,2024-08-30,207.78,cancelled
O4737,C306,2024-11-25,542.59,pending
O4738,C315,2024-04-13,166.38,completed
O4739,C182,2024-12-05,64.48,processing
O4740,C380,2024-11-17,616.88,completed
O4741,C159,2024-06-03,708.6,shipped
O4742,C333,2024-04-11,316.34,processing
O4743,C498,2024-07-27,982.42,pending
O4744,C318,2024-08-29,753.42,cancelled
O4745,C348,2024-05-01,792.58,cancelled
O4746,C132,2024-08-22,277.55,cancelled
O4747,C395,2024-01-24,574.99,shipped
O4748,C247,2024-04-19,71.79,pending
O4749,C177,2024-01-27,986.69,cancelled
O4750,C417,2024-10-01,150.04,cancelled
O4751,C388,2024-01-30,88.2,pending
O4752,C169,2024-02-12,402.25,shipped
O4753,C396,2024-08-25,515.63,pending
O4754,C455,2024-09-28,692.28,cancelled
O4755,C358,2024-02-12,265.56,pending
O4756,C208,2024-06-23,403.25,processing
O4757,C494,2024-06-23,313.82,processing
O4758,C320,2024-01-30,323.56,pending
O4759,C325,2024-07-01,371.18,pending
O4760,C451,2024-09-16,480.69,shipped
O4761,C185,2024-01-04,28.88,completed
O4762,C174,2024-05-08,998.6,processing
O4763,C189,2024-08-07,608.75,shipped
O4764,C343,2024-05-16,95.03,shipped
O4765,C250,2024-06-28,936.72,completed
O4766,C178,2024-08-16,696.31,pending
O4767,C155,2024-01-25,713.65,completed
O4768,C135,2024-01-25,433.55,processing
O4769,C334,2024-01-27,767.14,shipped
O4770,C126,2024-04-13,826.31,shipped
O4771,C209,2024-11-06,503.21,cancelled
O4772,C116,2024-01-13,446.2,shipped
O4773,C338,2024-03-02,952.82,completed
O4774,C201,2024-01-10,584.76,cancelled
O4775,C367,2024-08-07,481.89,pending
O4776,C207,2024-10-12,815.08,pending
O4777,C440,2024-08-23,887.28,cancelled
O4778,C412,2024-12-16,329.94,processing
O4779,C204,2024-10-09,521.52,pending
O4780,C215,2024-03-26,189.35,pending
O4781,C489,2024-09-22,817.94,pending
O4782,C490,2024-02-09,286.66,pending
O4783,C481,2024-03-06,338.23,cancelled
O4784,C175,2024-07-10,563.45,completed
O4785,C463,2024-01-24,331.72,pending
O4786,C229,2024-03-30,889.07,shipped
O4787,C196,2024-06-02,606.89,processing
O4788,C312,2024-02-18,434.73,shipped
O4789,C463,2024-07-28,24.35,shipped
O4790,C288,2024-05-05,400.1,pending
O4791,C130,2024-02-14,814.43,shipped
O4792,C343,2024-04-26,705.03,processing
O4793,C236,2024-12-31,127.83,processing
O4794,C438,2024-04-19,82.5,shipped
O4795,C401,2024-02-03,762.63,pending
O4796,C333,2024-01-24,970.26,shipped
O4797,C393,2024-09-29,674.56,shipped
O4798,C325,2024-05-21,412.52,completed
O4799,C115,2024-11-24,841.88,processing
O4800,C218,2024-08-04,827.63,pending
O4801,C190,2024-01-24,439.13,cancelled
O4802,C483,2024-10-16,159.29,completed
O4803,C117,2024-02-19,343.09,pending
O4804,C113,2024-10-24,358.94,cancelled
O4805,C301,2024-01-27,82.66,cancelled
O4806,C453,2024-02-29,901.75,pending
O4807,C491,2024-05-19,433.28,shipped
O4808,C413,2024-01-04,973.31,pending
O4809,C314,2024-05-05,271.51,processing
O4810,C338,2024-02-22,224.15,pending
O4811,C443,2024-02-14,20.46,cancelled
O4812,C249,2024-09-09,521.57,processing
O4813,C112,2024-02-13,928.49,completed
O4814,C208,2024-08-28,51.86,cancelled
O4815,C452,2024-02-18,597.02,cancelled
O4816,C324,2024-06-06,518.87,shipped
O4817,C273,2024-08-28,265.62,cancelled
O4818,C133,2024-10-18,176.1,completed
O4819,C237,2024-01-11,152.28,cancelled
O4820,C206,2024-04-13,662.96,shipped
O4821,C113,2024-10-28,57.2,cancelled
O4822,C383,2024-08-20,707.97,completed
O4823,C358,2024-06-18,815.19,processing
O4824,C187,2024-07-05,19.37,completed
O4825,C295,2024-08-17,740.86,processing
O4826,C103,2024-07-10,41.54,cancelled
O4827,C270,2024-11-09,302.36,completed
O4828,C229,2024-02-23,949.38,cancelled
O4829,C463,2024-12-06,433.28,completed
O4830,C314,2024-07-23,371.75,pending
O4831,C197,2024-02-23,713.44,processing
O4832,C412,2024-02-28,437.42,completed
O4833,C445,2024-07-24,428.75,cancelled
O4834,C100,2024-11-04,717.26,pending
O4835,C103,2024-09-20,614.04,shipped
O4836,C432,2024-10-30,88.52,pending
O4837,C169,2024-12-28,512.43,processing
O4838,C232,2024-01-14,612.15,cancelled
O4839,C291,2024-03-07,896.99,shipped
O4840,C152,2024-10-25,990.88,completed
O4841,C205,2024-04-30,298.93,cancelled
O4842,C251,2024-04-02,591.96,cancelled
O4843,C304,2024-12-10,984.93,shipped
O4844,C308,2024-03-10,354.93,cancelled
O4845,C244,2024-05-28,106.89,shipped
O4846,C441,2024-03-30,801.18,completed
O4847,C345,2024-01-03,681.98,cancelled
O4848,C160,2024-07-22,866.21,processing
O4849,C167,2024-01-22,150.79,cancelled
O4850,C415,2024-08-17,183.29,completed
O4851,C209,2024-10-03,584.51,pending
O4852,C323,2024-11-30,817.2,cancelled
O4853,C400,2024-10-24,866.3,completed
O4854,C266,2024-07-09,528.15,processing
O4855,C373,2024-08-07,682.84,shipped
O4856,C216,2024-03-11,37.85,completed
O4857,C477,2024-10-15,95.37,completed
O4858,C196,2024-05-01,238.63,completed
O4859,C273,2024-07-23,935.99,completed
O4860,C263,2024-07-19,253.02,processing
O4861,C251,2024-07-25,320.98,pending
O4862,C479,2024-04-06,271.34,processing
O4863,C211,2024-09-01,207.11,completed
O4864,C370,2024-09-21,196.91,completed
O4865,C179,2024-03-20,103.49,processing
O4866,C447,2024-01-14,100.05,processing
O4867,C243,2024-06-05,811.9,shipped
O4868,C335,2024-08-22,971.85,processing
O4869,C207,2024-03-16,15.27,cancelled
O4870,C395,2024-04-01,970.3,cancelled
O4871,C462,2024-01-26,892.3,cancelled
O4872,C101,2024-05-24,456.62,cancelled
O4873,C175,2024-05-23,214.89,shipped
O4874,C118,2024-01-28,848.13,processing
O4875,C422,2024-07-26,859.85,pending
O4876,C136,2024-07-04,246.94,processing
O4877,C369,2024-07-04,96.4,processing
O4878,C192,2024-12-22,80.08,shipped
O4879,C439,2024-04-18,632.81,shipped
O4880,C452,2024-09-28,892.65,processing
O4881,C482,2024-08-13,837.73,completed
O4882,C317,2024-04-23,96.53,processing
O4883,C348,2024-07-09,374.9,shipped
O4884,C330,2024-03-20,428.21,pending
O4885,C355,2024-01-02,493.67,pending
O4886,C339,2024-01-11,810.71,completed
O4887,C207,2024-11-03,99.36,completed
O4888,C169,2024-12-11,157.55,processing
O4889,C333,2024-10-10,231.73,cancelled
O4890,C123,2024-12-17,616.31,completed
O4891,C317,2024-10-22,609.07,cancelled
O4892,C436,2024-04-25,699.55,cancelled
O4893,C187,2024-08-13,983.94,processing
O4894,C406,2024-02-03,965.93,processing
O4895,C108,2024-11-01,681.65,shipped
O4896,C403,2024-07-15,161.34,pending
O4897,C294,2024-08-21,524.48,completed
O4898,C145,2024-12-07,659.25,shipped
O4899,C278,2024-10-28,126.53,processing
O4900,C274,2024-12-07,869.31,cancelled
O4901,C217,2024-02-10,911.23,completed
O4902,C468,2024-02-19,86.85,shipped
O4903,C467,2024-09-05,254.1,completed
O4904,C491,2024-12-14,317.13,cancelled
O4905,C202,2024-05-30,539.65,processing
O4906,C216,2024-02-28,119.69,processing
O4907,C423,2024-03-16,967.74,processing
O4908,C419,2024-04-29,22.94,cancelled
O4909,C419,2024-08-23,231.27,completed
O4910,C139,2024-02-12,403.12,cancelled
O4911,C255,2024-10-31,142.48,pending
O4912,C495,2024-12-11,513.18,pending
O4913,C172,2024-11-02,151.58,pending
O4914,C132,2024-10-30,107.54,processing
O4915,C426,2024-07-01,577.11,processing
O4916,C253,2024-02-15,382.36,shipped
O4917,C279,2024-11-26,978.95,processing
O4918,C495,2024-12-07,441.32,pending
O4919,C199,2024-09-24,114.49,cancelled
O4920,C289,2024-11-29,920.01,shipped
O4921,C228,2024-12-24,594.38,pending
O4922,C424,2024-07-02,958.98,processing
O4923,C167,2024-05-06,42.91,completed
O4924,C449,2024-02-24,631.58,completed
O4925,C219,2024-09-21,473.7,processing
O4926,C343,2024-07-28,264.66,processing
O4927,C397,2024-06-16,240.41,pending
O4928,C477,2024-05-31,42.61,cancelled
O4929,C142,2024-06-01,31.24,completed
O4930,C315,2024-01-19,304.02,pending
O4931,C214,2024-08-06,870.12,cancelled
O4932,C412,2024-10-21,922.74,processing
O4933,C220,2024-03-23,460.97,pending
O4934,C373,2024-11-06,620.15,shipped
O4935,C291,2024-06-05,799.23,shipped
O4936,C334,2024-10-16,490.95,completed
O4937,C352,2024-02-24,437.3,shipped
O4938,C367,2024-06-21,111.3,pending
O4939,C488,2024-01-05,373.83,shipped
O4940,C301,2024-01-08,783.58,completed
O4941,C316,2024-05-01,263.32,pending
O4942,C203,2024-10-15,47.33,cancelled
O4943,C488,2024-03-21,379.91,completed
O4944,C372,2024-08-31,841.13,pending
O4945,C467,2024-04-02,876.7,shipped
